Source Url,Target Url,Anchor,Source Title,Target Title,Page Ascore,Domain Ascore,Response Code,First Seen,Last Seen,External Link Num,Internal Link Num,Source Size,Ip,Lang,Position,Nofollow,Sponsored,Ugc,Redirect,Text,Image,Form,Frame,Sitewide,Newlink,Lostlink,Lost Due,Redirect Url,Redirect Code,Image Url,Image Alt,Author Id,Author Name,Platform,Mobile,Canonical,Canonical Resolved,Urlanchor
http://www.lifesblog.com/domain-list-229,http://shoppingjin.pk/,shoppingjin.pk,lifesblog.com | few of top websites | page no. 229,,0,3,200,2025-04-21 02:26:25,2026-02-15 04:56:21,1000,1020,431267,118.139.181.189,en,,Yes,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
http://www.newdirectory.org/domain-list-232,http://shoppingjin.pk/,shoppingjin.pk,newdirectory.org | few of top websites | page no. 232,,0,5,200,2025-10-12 04:01:06,2026-04-28 05:09:41,1000,1020,332018,68.178.238.49,en,,Yes,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
http://www.onemilliondomains.com/domain-list-229,http://shoppingjin.pk/,shoppingjin.pk,onemilliondomains.com | few of top websites | page no. 229,,0,3,200,2025-07-30 11:43:30,2026-04-22 01:15:05,1000,1020,431291,118.139.181.189,en,,Yes,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
http://www.phinin.com/domain-list-229,http://shoppingjin.pk/,shoppingjin.pk,phinin.com | few of top websites | page no. 229,,0,3,200,2026-03-13 10:37:07,2026-03-13 10:37:07,1000,1020,431255,118.139.181.189,en,,Yes,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
http://www.sitelinkdirectory.com/domain-list-232,http://shoppingjin.pk/,shoppingjin.pk,sitelinkdirectory.com | few of top websites | page no. 232,,0,2,200,2025-04-11 12:54:19,2026-03-28 19:52:39,1000,1020,332032,68.178.238.49,en,,Yes,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
http://www.techpark.org/domain-list-232,http://shoppingjin.pk/,shoppingjin.pk,techpark.org | few of top websites | page no. 232,,0,2,200,2025-04-08 16:38:48,2026-05-15 06:12:13,1000,1020,332007,68.178.238.49,en,,Yes,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
http://www.topglobalbusinesses.com/domain-list-232,http://shoppingjin.pk/,shoppingjin.pk,topglobalbusinesses.com | few of top websites | page no. 232,,0,3,200,2025-10-11 15:37:49,2025-11-23 00:03:00,1000,1020,332040,68.178.238.49,en,,Yes,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
http://www.w3bdirectory.com/domain-list-229,http://shoppingjin.pk/,shoppingjin.pk,w3bdirectory.com | few of top websites | page no. 229,,0,3,200,2025-08-08 08:08:56,2026-04-13 20:34:30,1000,1020,431274,118.139.181.189,en,,Yes,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
http://www.warazon.com/domain-list-232,http://shoppingjin.pk/,shoppingjin.pk,warazon.com | few of top websites | page no. 232,,0,4,200,2025-04-21 23:52:49,2025-12-02 14:10:33,1000,1020,332003,68.178.238.49,en,,Yes,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
http://www.x.nom.co/domain-list-232,http://shoppingjin.pk/,shoppingjin.pk,x.nom.co | few of top websites | page no. 232,,0,2,200,2025-04-14 08:30:23,2026-05-14 13:05:09,1000,1020,331995,68.178.238.49,en,,Yes,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
https://911dryerventcleaningstafford.com/?d=95523717,https://www.shoppingjin.pk/wp-content/uploads/2023/08/remote-control-stunt-car-2-shoppingjin.pk-1.jpg,K10 2 hotsell channel helicopter,K10 2 hotsell channel helicopter,,0,2,200,2025-09-02 13:43:37,2025-11-15 12:15:51,10,213,471632,208.109.212.146,en,content,No,No,No,No,No,Yes,No,No,No,No,No,,,0,https://www.shoppingjin.pk/wp-content/uploads/2023/08/remote-control-stunt-car-2-shoppingjin.pk-1.jpg,K10 2 hotsell channel helicopter,0,,,Yes,No,No,No
https://aarenblizbeth.pages.dev/ptwcxef-best-refrigerators-2024-in-pakistan-2024-photos-imwuxvg/,https://www.shoppingjin.pk/,www.shoppingjin.pk,Best Refrigerators 2024 In Pakistan 2024 - Doreen Stacie,,0,2,200,2026-05-17 02:19:11,2026-05-17 02:19:11,13,27,48758,172.66.44.181,en,,No,No,No,No,Yes,No,No,No,No,Yes,No,,,0,,,0,,,Yes,No,No,Yes
https://abbesydney.pages.dev/wfxwqnm-refrigerator-price-in-pakistan-2024-photos-fffdiwy/,https://www.shoppingjin.pk/,www.shoppingjin.pk,Refrigerator Price In Pakistan 2024 - Tedda Mariska,,0,2,200,2025-07-30 20:39:14,2026-03-19 15:04:08,11,34,56224,172.66.44.94,en,content,No,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
https://ac-hacks.pages.dev/,https://www.shoppingjin.pk/wp-content/uploads/2022/05/orient-beta-12g-1-0-ton-shoppingjin.pk-500x500.jpg,Air Conditioner Price in Pakistan 2022 - Latest AC Model,home depot portable air conditioner 14000 btu,,0,2,200,2025-08-11 09:37:56,2026-03-18 18:30:37,2431,2505,1663134,172.66.47.116,en,content,No,No,No,No,No,Yes,No,No,No,No,No,,,0,https://tse3.mm.bing.net/th?id=OIP.NuJTMERD0ANdoYWZ51UIoAHaHa&pid=15.1,Air Conditioner Price in Pakistan 2022 - Latest AC Model,0,,,Yes,No,No,No
https://achacks.pages.dev/,https://www.shoppingjin.pk/wp-content/uploads/2020/05/12lm4-shoppingjin.pk-768x768.jpg,Air Conditioner Price in Pakistan 2022 - Latest AC Model,air conditioner compressor goes on and off,,0,2,200,2025-10-19 19:38:37,2026-05-20 20:49:44,2420,2505,1666450,172.66.47.190,en,content,No,No,No,No,No,Yes,No,No,No,No,No,,,0,https://tse1.mm.bing.net/th?id=OIP._mUiZMBST4MYESMKvH8tqQHaHa&pid=15.1,Air Conditioner Price in Pakistan 2022 - Latest AC Model,0,,,Yes,No,No,No
https://actips.pages.dev/,https://www.shoppingjin.pk/wp-content/webp-express/webp-images/uploads/2021/12/AC-prices-in-Pakistan.png.webp,Air Conditioner Price in Pakistan 2024 - Latest AC Model,air conditioner lawn mower,,0,2,200,2025-06-25 12:03:54,2026-03-12 05:49:59,2404,2505,1649735,172.66.47.102,en,content,No,No,No,No,No,Yes,No,No,No,No,No,,,0,https://tse2.mm.bing.net/th?id=OIP.QKK5p_ZgNrLJHd9QQC_pBgHaFM&pid=15.1,Air Conditioner Price in Pakistan 2024 - Latest AC Model,0,,,Yes,No,No,No
https://adisamarthfoundation.com/category/education/,https://www.shoppingjin.pk/sale/,sabung ayam,NGO Working for Child Education in India | AdiSamarth Foundation,,0,2,200,2026-04-18 20:53:19,2026-04-18 20:53:19,215,41,101107,91.108.103.157,en,,No,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,"blog, ecommerce",Yes,No,No,No
https://adornebauroora.pages.dev/tyjxurr-nintendo-switch-2024-price-in-pakistan-images-djbeohs/,https://www.shoppingjin.pk/,www.shoppingjin.pk,Nintendo Switch 2024 Price In Pakistan - Doris Germain,,0,2,200,2025-09-18 23:13:10,2025-12-06 18:49:57,12,30,47071,172.66.47.156,en,content,No,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
https://afta.luxurycarsonrent.in/?ph=133375019502,https://www.shoppingjin.pk/wp-content/uploads/2022/12/21-shoppingjin.pk-4.jpg,WestPoint WF-9901 250W Hand Mixer Shopping jin 1,Afta: WestPoint WF-9901 250W Hand Mixer Shopping jin,,0,2,200,2026-03-08 10:19:07,2026-03-08 10:19:07,1,27,43404,95.216.78.46,en,,No,No,No,No,No,Yes,No,No,No,No,No,,,0,https://www.shoppingjin.pk/wp-content/uploads/2022/12/21-shoppingjin.pk-4.jpg,WestPoint WF-9901 250W Hand Mixer Shopping jin 1,0,,,Yes,No,No,No
https://aggievaloysia.pages.dev/zkcyszn-xbox-series-x-price-2024-mrsioef/,https://www.shoppingjin.pk/,www.shoppingjin.pk,Xbox Series X Price 2024 - Imelda Jacquie,,0,2,200,2025-10-22 14:30:48,2026-04-29 14:23:12,11,31,45393,172.66.44.182,en,content,No,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
https://airconditioner.pages.dev/,https://www.shoppingjin.pk/wp-content/uploads/2020/05/12lm4-shoppingjin.pk-768x768.jpg,Air Conditioner Price in Pakistan 2022 - Latest AC Model,air conditioner serial number search,,0,2,200,2025-11-18 23:36:12,2026-03-12 06:06:38,1790,1836,1205555,172.66.47.67,en,content,No,No,No,No,No,Yes,No,No,No,No,No,,,0,https://tse1.mm.bing.net/th?id=OIP._mUiZMBST4MYESMKvH8tqQHaHa&pid=15.1,Air Conditioner Price in Pakistan 2022 - Latest AC Model,0,,,Yes,No,No,No
https://aitalentcorp.com/?a=54934917,https://www.shoppingjin.pk/wp-content/uploads/2021/12/philips-bhb86200-shoppingjin.pk.jpg,Cost of hair sale curler,Cost of hair sale curler,,0,2,200,2025-11-17 00:46:08,2025-11-17 00:46:08,10,462,405837,63.250.43.5,en,content,No,No,No,No,No,Yes,No,No,No,No,No,,,0,https://www.shoppingjin.pk/wp-content/uploads/2021/12/philips-bhb86200-shoppingjin.pk.jpg,Cost of hair sale curler,0,,,Yes,No,No,No
https://alaineqraychel.pages.dev/ewwebhe-lamborghini-veneno-price-2024-photos-geveljs/,https://www.shoppingjin.pk/,www.shoppingjin.pk,Lamborghini Veneno Price 2024 - Roxi Maritsa,,0,2,200,2025-08-13 09:33:00,2026-04-27 21:42:23,11,28,47776,172.66.47.89,en,,No,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
https://alexkaterine.pages.dev/xyxnuos-medium-size-fridge-price-in-pakistan-2024-photos-ztopkgd/,https://www.shoppingjin.pk/,www.shoppingjin.pk,Medium Size Fridge Price In Pakistan 2024 - Tori Wrennie,,0,2,200,2025-10-17 13:56:30,2026-05-14 02:42:48,10,37,57943,172.66.45.42,en,content,No,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
https://alicabladinh.pages.dev/ufauk-wf-2025-gpmim/,https://www.shoppingjin.pk/,www.shoppingjin.pk,Wf 2025 - Alica Bladin,,0,0,200,2025-08-07 12:12:46,2026-04-24 10:31:33,11,38,53137,172.66.47.97,en,content,No,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
https://alilconnelly.pages.dev/frnho-csd-led-price-list-2025-pakistan-vaspd/,https://www.shoppingjin.pk/,www.shoppingjin.pk,Csd Led Price List 2025 Pakistan - Ali L Connelly,,0,0,200,2025-09-29 10:29:13,2026-04-19 19:41:06,8,32,48014,172.66.47.190,en,,No,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
https://alishaqnicolle.pages.dev/mfdlahi-best-air-cooler-in-pakistan-2024-photos-nzstwaz/,https://www.shoppingjin.pk/,www.shoppingjin.pk,Best Air Cooler In Pakistan 2024 - Dyann Caprice,,0,2,200,2025-08-18 20:33:46,2026-02-11 15:56:46,10,40,83065,172.66.44.123,en,content,No,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
https://alvirabshelley.pages.dev/xuaalxo-best-simple-coffee-maker-2025-sjmpqbu/,https://www.shoppingjin.pk/,www.shoppingjin.pk,Best Simple Coffee Maker 2025 - Ivory Gusella,,0,2,200,2025-01-07 23:54:23,2026-04-22 14:15:25,11,38,58502,172.66.44.209,en,content,No,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
https://amabelvlindsay.pages.dev/cqketwb-lamborghini-veneno-price-2024-photos-cglzort/,https://www.shoppingjin.pk/,www.shoppingjin.pk,Lamborghini Veneno Price 2024 - Quinn Carmelia,,0,2,200,2026-02-24 22:24:57,2026-02-24 22:24:57,11,38,58057,172.66.44.95,en,content,No,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
https://amalieyyvette.pages.dev/pzoktkm-fridge-price-in-pakistan-2023-images-kecslei/,https://www.shoppingjin.pk/,www.shoppingjin.pk,Fridge Price In Pakistan 2023 - Reina Charleen,,0,2,200,2025-10-20 05:38:12,2026-03-16 10:14:28,12,35,55750,172.66.44.76,en,content,No,No,No,No,Yes,No,No,No,No,No,No,,,0,,,0,,,Yes,No,No,Yes
